"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10481508"	"7.37e-01"	"3.29e-01"	"1.0175567"	"-5.5216"	"0.11915055"	"Asb6"	"ankyrin repeat and SOCS box-containing 6"
"10582545"	"7.37e-01"	"3.29e-01"	"-1.0175473"	"-5.52161"	"-0.18958656"	"Mela///Kcnma1"	"melanoma antigen///potassium large conductance calcium-activated channel, subfamily M, alpha member 1"
"10422026"	"7.37e-01"	"3.29e-01"	"1.0175336"	"-5.52162"	"0.21434421"	"Prr30"	"proline rich 30"
"10573637"	"7.37e-01"	"3.29e-01"	"1.0174415"	"-5.52171"	"0.1862109"	"Phkb"	"phosphorylase kinase beta"
"10343201"	"7.37e-01"	"3.29e-01"	"-1.0173863"	"-5.52176"	"-0.2709373"	""	""
"10473217"	"7.37e-01"	"3.29e-01"	"-1.0173149"	"-5.52183"	"-0.16461577"	""	""
"10564537"	"7.37e-01"	"3.29e-01"	"-1.0172613"	"-5.52188"	"-0.09822695"	"Gm10295"	"predicted gene 10295"
"10341130"	"7.37e-01"	"3.29e-01"	"-1.0172307"	"-5.52191"	"-0.24621143"	""	""
"10341471"	"7.37e-01"	"3.29e-01"	"1.0172161"	"-5.52193"	"0.21564958"	""	""
"10496405"	"7.37e-01"	"3.29e-01"	"1.0171304"	"-5.52201"	"0.16256219"	""	""
"10518218"	"7.37e-01"	"3.29e-01"	"-1.0171283"	"-5.52201"	"-0.12288238"	""	""
"10428938"	"7.37e-01"	"3.29e-01"	"-1.0170872"	"-5.52205"	"-0.13529133"	""	""
"10402325"	"7.37e-01"	"3.29e-01"	"-1.0170728"	"-5.52206"	"-0.13501746"	"Asb2"	"ankyrin repeat and SOCS box-containing 2"
"10463557"	"7.37e-01"	"3.29e-01"	"1.0170364"	"-5.5221"	"0.12409285"	"Gbf1"	"golgi-specific brefeldin A-resistance factor 1"
"10589059"	"7.37e-01"	"3.29e-01"	"-1.0169803"	"-5.52215"	"-0.14779522"	"Mir425"	"microRNA 425"
"10451458"	"7.37e-01"	"3.29e-01"	"1.0169103"	"-5.52222"	"0.1633659"	"Cnpy3"	"canopy FGF signaling regulator 3"
"10582078"	"7.37e-01"	"3.29e-01"	"1.0169081"	"-5.52222"	"0.15638176"	""	""
"10608041"	"7.37e-01"	"3.29e-01"	"1.0168249"	"-5.5223"	"0.11295765"	"Rbmy"	"RNA binding motif protein, Y chromosome"
"10608062"	"7.37e-01"	"3.29e-01"	"1.0168249"	"-5.5223"	"0.11295765"	"Rbmy"	"RNA binding motif protein, Y chromosome"
"10343709"	"7.37e-01"	"3.29e-01"	"-1.0168082"	"-5.52231"	"-0.31180753"	""	""
"10565817"	"7.37e-01"	"3.29e-01"	"-1.0167639"	"-5.52236"	"-0.11745569"	""	""
"10413482"	"7.37e-01"	"3.29e-01"	"1.0167581"	"-5.52236"	"0.1458905"	"Wnt5a"	"wingless-type MMTV integration site family, member 5A"
"10364361"	"7.37e-01"	"3.29e-01"	"-1.0166936"	"-5.52242"	"-0.12964861"	"Icosl"	"icos ligand"
"10338773"	"7.37e-01"	"3.29e-01"	"1.0166603"	"-5.52245"	"0.20079395"	""	""
"10596737"	"7.37e-01"	"3.29e-01"	"-1.0165866"	"-5.52252"	"-0.19151432"	"Gnat1"	"guanine nucleotide binding protein, alpha transducing 1"
"10359603"	"7.37e-01"	"3.29e-01"	"-1.0165396"	"-5.52257"	"-0.14003748"	"Mroh9"	"maestro heat-like repeat family member 9"
"10347222"	"7.37e-01"	"3.29e-01"	"1.0164942"	"-5.52261"	"0.33853404"	""	""
"10353002"	"7.37e-01"	"3.29e-01"	"-1.0164788"	"-5.52263"	"-0.11358116"	""	""
"10359506"	"7.37e-01"	"3.29e-01"	"-1.0164733"	"-5.52263"	"-0.10704131"	"Mettl13"	"methyltransferase like 13"
"10376446"	"7.37e-01"	"3.29e-01"	"1.0164713"	"-5.52263"	"0.1528221"	"Hist3h2a///Trim17"	"histone cluster 3, H2a///tripartite motif-containing 17"
"10481011"	"7.37e-01"	"3.29e-01"	"-1.0164174"	"-5.52269"	"-0.16599294"	"Inpp5e"	"inositol polyphosphate-5-phosphatase E"
"10469951"	"7.37e-01"	"3.29e-01"	"1.0163713"	"-5.52273"	"0.11623828"	"Rnf208"	"ring finger protein 208"
"10481592"	"7.37e-01"	"3.29e-01"	"-1.0163607"	"-5.52274"	"-0.11536152"	"Dnm1"	"dynamin 1"
"10341551"	"7.37e-01"	"3.29e-01"	"-1.0163205"	"-5.52278"	"-0.2652882"	""	""
"10373768"	"7.37e-01"	"3.29e-01"	"1.0162264"	"-5.52287"	"0.18589182"	"Selm"	"selenoprotein M"
"10340276"	"7.37e-01"	"3.30e-01"	"1.0161287"	"-5.52296"	"0.40751518"	""	""
"10502156"	"7.37e-01"	"3.30e-01"	"1.0161086"	"-5.52298"	"0.11430864"	"Ccdc109b"	"coiled-coil domain containing 109B"
"10489829"	"7.37e-01"	"3.30e-01"	"1.0159325"	"-5.52315"	"0.17236859"	""	""
"10541191"	"7.37e-01"	"3.30e-01"	"-1.0159297"	"-5.52315"	"-0.09785791"	"Rad52"	"RAD52 homolog, DNA repair protein"
"10341564"	"7.37e-01"	"3.30e-01"	"-1.0159139"	"-5.52316"	"-0.20295585"	""	""
"10339143"	"7.37e-01"	"3.30e-01"	"1.0158816"	"-5.52319"	"0.20990279"	""	""
"10534640"	"7.37e-01"	"3.30e-01"	"-1.0158071"	"-5.52327"	"-0.14107436"	"Col26a1"	"collagen, type XXVI, alpha 1"
"10414891"	"7.37e-01"	"3.30e-01"	"-1.015802"	"-5.52327"	"-0.16835397"	"Trav9d-3///Trav9d-4"	"T cell receptor alpha variable 9D-3///T cell receptor alpha variable 9D-4"
"10536845"	"7.37e-01"	"3.30e-01"	"-1.0155443"	"-5.52352"	"-0.09087559"	"Flnc"	"filamin C, gamma"
"10346764"	"7.37e-01"	"3.30e-01"	"1.0154695"	"-5.52359"	"0.19783971"	"Abi2"	"abl-interactor 2"
"10380252"	"7.37e-01"	"3.30e-01"	"-1.0154183"	"-5.52364"	"-0.17038906"	"Coil"	"coilin"
"10443854"	"7.37e-01"	"3.30e-01"	"1.0153309"	"-5.52372"	"0.11023773"	"Cyp4f39"	"cytochrome P450, family 4, subfamily f, polypeptide 39"
"10462887"	"7.37e-01"	"3.30e-01"	"-1.0153285"	"-5.52372"	"-0.09861261"	"Pde6c"	"phosphodiesterase 6C, cGMP specific, cone, alpha prime"
"10531633"	"7.37e-01"	"3.30e-01"	"-1.0152705"	"-5.52378"	"-0.10791647"	"Hnrnpd"	"heterogeneous nuclear ribonucleoprotein D"
"10341814"	"7.37e-01"	"3.30e-01"	"1.015259"	"-5.52379"	"0.23599181"	""	""
"10479977"	"7.37e-01"	"3.30e-01"	"1.0152351"	"-5.52381"	"0.09453245"	"Gm10854"	"predicted gene 10854"
"10353034"	"7.37e-01"	"3.30e-01"	"-1.0152349"	"-5.52381"	"-0.20036278"	"Snord87"	"small nucleolar RNA, C/D box 87"
"10605629"	"7.37e-01"	"3.30e-01"	"1.0151702"	"-5.52387"	"0.08355678"	""	""
"10340705"	"7.37e-01"	"3.30e-01"	"1.0150294"	"-5.524"	"0.2660539"	""	""
"10433507"	"7.37e-01"	"3.30e-01"	"-1.0149996"	"-5.52403"	"-0.12577246"	"Ciita"	"class II transactivator"
"10461878"	"7.37e-01"	"3.30e-01"	"-1.0149841"	"-5.52405"	"-0.1078114"	"Prune2"	"prune homolog 2 (Drosophila)"
"10484925"	"7.37e-01"	"3.30e-01"	"-1.0149798"	"-5.52405"	"-0.16283387"	""	""
"10364222"	"7.37e-01"	"3.30e-01"	"-1.0148975"	"-5.52413"	"-0.24101833"	"Ftcd"	"formiminotransferase cyclodeaminase"
"10437151"	"7.37e-01"	"3.30e-01"	"-1.0148431"	"-5.52418"	"-0.15265495"	"Kcnj15"	"potassium inwardly-rectifying channel, subfamily J, member 15"
"10505457"	"7.37e-01"	"3.30e-01"	"-1.0145727"	"-5.52444"	"-0.09788003"	"Aknaos"	"AT-hook transcription factor, opposite strand"
"10606544"	"7.37e-01"	"3.30e-01"	"1.0145694"	"-5.52444"	"0.18960784"	""	""
"10338085"	"7.37e-01"	"3.30e-01"	"-1.0145628"	"-5.52445"	"-0.14957947"	""	""
"10340163"	"7.37e-01"	"3.30e-01"	"-1.0145191"	"-5.52449"	"-0.13191092"	""	""
"10340039"	"7.37e-01"	"3.30e-01"	"1.0145157"	"-5.52449"	"0.11124289"	""	""
"10356329"	"7.37e-01"	"3.30e-01"	"-1.0145134"	"-5.5245"	"-0.17221471"	"Snora75"	"small nucleolar RNA, H/ACA box 75"
"10584358"	"7.37e-01"	"3.30e-01"	"-1.0144301"	"-5.52457"	"-0.19424642"	"Olfr877"	"olfactory receptor 877"
"10343806"	"7.37e-01"	"3.30e-01"	"1.0144218"	"-5.52458"	"0.45637413"	""	""
"10403348"	"7.37e-01"	"3.30e-01"	"-1.014394"	"-5.52461"	"-0.12944102"	"Gm5444"	"predicted gene 5444"
"10353181"	"7.38e-01"	"3.30e-01"	"1.0140948"	"-5.52489"	"0.13259651"	"Lactb2"	"lactamase, beta 2"
"10398147"	"7.38e-01"	"3.30e-01"	"-1.0140942"	"-5.52489"	"-0.08607974"	"Papola"	"poly (A) polymerase alpha"
"10403253"	"7.38e-01"	"3.30e-01"	"-1.0140723"	"-5.52491"	"-0.11803321"	"Rps4x"	"ribosomal protein S4, X-linked"
"10342525"	"7.38e-01"	"3.31e-01"	"1.0139131"	"-5.52507"	"0.1837669"	""	""
"10449920"	"7.38e-01"	"3.31e-01"	"1.013781"	"-5.52519"	"0.19195957"	"Zfp811"	"zinc finger protein 811"
"10363132"	"7.38e-01"	"3.31e-01"	"-1.0137776"	"-5.52519"	"-0.15798427"	"Nepn"	"nephrocan"
"10340707"	"7.38e-01"	"3.31e-01"	"-1.0136043"	"-5.52536"	"-0.25989914"	""	""
"10340499"	"7.38e-01"	"3.31e-01"	"-1.0135167"	"-5.52544"	"-0.2328241"	""	""
"10343838"	"7.38e-01"	"3.31e-01"	"-1.0134667"	"-5.52549"	"-0.68557375"	""	""
"10536273"	"7.38e-01"	"3.31e-01"	"-1.0133919"	"-5.52556"	"-0.11661669"	"Casd1"	"CAS1 domain containing 1"
"10524018"	"7.38e-01"	"3.31e-01"	"-1.0133667"	"-5.52558"	"-0.10842271"	"Gm4705///Rpl34-ps1///Rpl34"	"predicted gene 4705///ribosomal protein L34, pseudogene 1///ribosomal protein L34"
"10492169"	"7.38e-01"	"3.31e-01"	"-1.0132604"	"-5.52568"	"-0.13282704"	"Mab21l1"	"mab-21-like 1 (C. elegans)"
"10584317"	"7.38e-01"	"3.31e-01"	"1.0132278"	"-5.52572"	"0.21532883"	"Esam"	"endothelial cell-specific adhesion molecule"
"10487575"	"7.38e-01"	"3.31e-01"	"-1.0131718"	"-5.52577"	"-0.15759311"	""	""
"10341214"	"7.38e-01"	"3.31e-01"	"1.0130963"	"-5.52584"	"0.36390586"	""	""
"10548687"	"7.38e-01"	"3.31e-01"	"-1.0130019"	"-5.52593"	"-0.11602386"	"Gm5886"	"predicted gene 5886"
"10380589"	"7.38e-01"	"3.31e-01"	"1.0128593"	"-5.52607"	"0.15586018"	""	""
"10582658"	"7.38e-01"	"3.31e-01"	"-1.0127558"	"-5.52616"	"-0.11238687"	"Agt"	"angiotensinogen (serpin peptidase inhibitor, clade A, member 8)"
"10532709"	"7.38e-01"	"3.31e-01"	"-1.0127347"	"-5.52618"	"-0.17626236"	""	""
"10528167"	"7.38e-01"	"3.31e-01"	"-1.0126923"	"-5.52622"	"-0.08456533"	"Gm12070///Gm5523///3000002C10Rik///Gapdh"	"glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase pseudogene///glyceraldehyde-3-phosphate dehydrogenase"
"10338425"	"7.38e-01"	"3.31e-01"	"-1.0126846"	"-5.52623"	"-0.27037876"	""	""
"10345509"	"7.38e-01"	"3.31e-01"	"-1.0125877"	"-5.52632"	"-0.17492016"	"Zap70"	"zeta-chain (TCR) associated protein kinase"
"10571005"	"7.38e-01"	"3.31e-01"	"-1.0125127"	"-5.52639"	"-0.13699425"	"D830025C05Rik"	"RIKEN cDNA D830025C05 gene"
"10596675"	"7.38e-01"	"3.31e-01"	"-1.012505"	"-5.5264"	"-0.18620343"	"Lsmem2"	"leucine-rich single-pass membrane protein 2"
"10408156"	"7.38e-01"	"3.31e-01"	"-1.0124658"	"-5.52644"	"-0.10635158"	"Vmn1r217"	"vomeronasal 1 receptor 217"
"10501235"	"7.38e-01"	"3.31e-01"	"1.0124139"	"-5.52649"	"0.18462705"	"Gstm4"	"glutathione S-transferase, mu 4"
"10484758"	"7.38e-01"	"3.31e-01"	"-1.0121772"	"-5.52671"	"-0.14103684"	"Olfr1198"	"olfactory receptor 1198"
"10342175"	"7.38e-01"	"3.31e-01"	"1.0121647"	"-5.52672"	"0.16360508"	""	""
"10540233"	"7.38e-01"	"3.31e-01"	"-1.012074"	"-5.52681"	"-0.13703186"	"Fam19a1"	"family with sequence similarity 19, member A1"
"10573733"	"7.38e-01"	"3.31e-01"	"-1.012057"	"-5.52683"	"-0.14945459"	"Papd5"	"PAP associated domain containing 5"
"10340818"	"7.38e-01"	"3.31e-01"	"-1.0119548"	"-5.52692"	"-0.49879997"	""	""
"10562181"	"7.38e-01"	"3.31e-01"	"1.0119064"	"-5.52697"	"0.09581831"	"Lsr"	"lipolysis stimulated lipoprotein receptor"
"10573115"	"7.38e-01"	"3.31e-01"	"-1.0118757"	"-5.527"	"-0.09933386"	"Rnf150"	"ring finger protein 150"
"10339182"	"7.38e-01"	"3.31e-01"	"-1.0118544"	"-5.52702"	"-0.18476072"	""	""
"10552462"	"7.38e-01"	"3.32e-01"	"-1.0117855"	"-5.52708"	"-0.17755511"	"Klk14"	"kallikrein related-peptidase 14"
"10442904"	"7.38e-01"	"3.32e-01"	"1.0117658"	"-5.5271"	"0.11132579"	"Jmjd8"	"jumonji domain containing 8"
"10531887"	"7.38e-01"	"3.32e-01"	"-1.0117571"	"-5.52711"	"-0.16995512"	"Slc10a6"	"solute carrier family 10 (sodium/bile acid cotransporter family), member 6"
"10423505"	"7.39e-01"	"3.32e-01"	"1.0116327"	"-5.52723"	"0.14944467"	"Cmbl"	"carboxymethylenebutenolidase-like (Pseudomonas)"
"10340579"	"7.39e-01"	"3.32e-01"	"-1.0113711"	"-5.52748"	"-0.55772761"	""	""
"10596095"	"7.39e-01"	"3.32e-01"	"-1.0113548"	"-5.52749"	"-0.13400304"	"Ephb1"	"Eph receptor B1"
"10383867"	"7.39e-01"	"3.32e-01"	"1.0113245"	"-5.52752"	"0.10466559"	"Mtmr3"	"myotubularin related protein 3"
"10340916"	"7.39e-01"	"3.32e-01"	"-1.0111923"	"-5.52765"	"-0.28777328"	""	""
"10343330"	"7.39e-01"	"3.32e-01"	"-1.0111894"	"-5.52765"	"-0.30397631"	""	""
"10392522"	"7.39e-01"	"3.32e-01"	"1.0110433"	"-5.52779"	"0.13517244"	"Abca8a"	"ATP-binding cassette, sub-family A (ABC1), member 8a"
"10582862"	"7.39e-01"	"3.32e-01"	"-1.0110299"	"-5.5278"	"-0.15821366"	"Sp140"	"Sp140 nuclear body protein"
"10548761"	"7.39e-01"	"3.32e-01"	"1.0109513"	"-5.52787"	"0.14773975"	"Hebp1"	"heme binding protein 1"
"10407173"	"7.39e-01"	"3.32e-01"	"-1.0109405"	"-5.52788"	"-0.17838367"	"Il6st"	"interleukin 6 signal transducer"
"10522819"	"7.39e-01"	"3.32e-01"	"-1.0107823"	"-5.52803"	"-0.10552768"	"Ugt2b35"	"UDP glucuronosyltransferase 2 family, polypeptide B35"
"10464167"	"7.39e-01"	"3.32e-01"	"-1.0107642"	"-5.52805"	"-0.16610786"	"Adrb1"	"adrenergic receptor, beta 1"
"10410995"	"7.39e-01"	"3.32e-01"	"-1.0107608"	"-5.52805"	"-0.10459198"	"Rasgrf2"	"RAS protein-specific guanine nucleotide-releasing factor 2"
"10508647"	"7.39e-01"	"3.32e-01"	"-1.0107177"	"-5.5281"	"-0.15988905"	""	""
"10508649"	"7.39e-01"	"3.32e-01"	"-1.0107177"	"-5.5281"	"-0.15988905"	""	""
"10340126"	"7.39e-01"	"3.32e-01"	"1.0106894"	"-5.52812"	"0.48153797"	""	""
"10525831"	"7.39e-01"	"3.32e-01"	"-1.010626"	"-5.52818"	"-0.257965"	""	""
"10446207"	"7.39e-01"	"3.32e-01"	"-1.0104775"	"-5.52832"	"-0.12615411"	"Clpp"	"caseinolytic mitochondrial matrix peptidase proteolytic subunit"
"10548549"	"7.39e-01"	"3.32e-01"	"-1.0104045"	"-5.52839"	"-0.09064816"	""	""
"10459296"	"7.39e-01"	"3.32e-01"	"-1.0103559"	"-5.52844"	"-0.13525939"	"Fbxo38"	"F-box protein 38"
"10339431"	"7.39e-01"	"3.32e-01"	"1.0103472"	"-5.52845"	"0.4162069"	""	""
"10552779"	"7.39e-01"	"3.32e-01"	"1.010245"	"-5.52854"	"0.12813533"	"Fuz"	"fuzzy planar cell polarity protein"
"10550067"	"7.39e-01"	"3.32e-01"	"-1.0101826"	"-5.5286"	"-0.19934705"	"Zfp446"	"zinc finger protein 446"
"10433478"	"7.39e-01"	"3.32e-01"	"1.0101207"	"-5.52866"	"0.17696595"	""	""
"10472925"	"7.39e-01"	"3.32e-01"	"1.0100862"	"-5.52869"	"0.12496674"	"Sp3os"	"trans-acting transcription factor 3, opposite strand"
"10403283"	"7.39e-01"	"3.32e-01"	"-1.0100354"	"-5.52874"	"-0.15446284"	"Calm5"	"calmodulin 5"
"10535053"	"7.39e-01"	"3.32e-01"	"-1.0100063"	"-5.52877"	"-0.13760288"	"Prkar1b"	"protein kinase, cAMP dependent regulatory, type I beta"
"10602744"	"7.39e-01"	"3.32e-01"	"-1.0100056"	"-5.52877"	"-0.15011774"	"Gm15155"	"predicted gene 15155"
"10539238"	"7.39e-01"	"3.32e-01"	"1.0098071"	"-5.52896"	"0.11006179"	"Eva1a"	"eva-1 homolog A (C. elegans)"
"10495190"	"7.39e-01"	"3.32e-01"	"1.0097304"	"-5.52903"	"0.10120242"	"A930002I21Rik"	"RIKEN cDNA A930002I21 gene"
"10450829"	"7.39e-01"	"3.33e-01"	"-1.0096141"	"-5.52914"	"-0.16064796"	""	""
"10567466"	"7.39e-01"	"3.33e-01"	"-1.0094692"	"-5.52928"	"-0.18383014"	"Dnah3"	"dynein, axonemal, heavy chain 3"
"10376899"	"7.39e-01"	"3.33e-01"	"-1.009364"	"-5.52938"	"-0.21573011"	"Trim16"	"tripartite motif-containing 16"
"10447634"	"7.39e-01"	"3.33e-01"	"-1.0093221"	"-5.52942"	"-0.13101092"	"Gm9992///Unc93a"	"predicted gene 9992///unc-93 homolog A (C. elegans)"
"10413136"	"7.39e-01"	"3.33e-01"	"1.009248"	"-5.52949"	"0.13007033"	""	""
"10544555"	"7.39e-01"	"3.33e-01"	"-1.0092398"	"-5.52949"	"-0.12949623"	"Zfp746"	"zinc finger protein 746"
"10484747"	"7.39e-01"	"3.33e-01"	"-1.0091838"	"-5.52955"	"-0.13192245"	"Olfr1182"	"olfactory receptor 1182"
"10449839"	"7.39e-01"	"3.33e-01"	"-1.0090705"	"-5.52965"	"-0.13040485"	"Akap8"	"A kinase (PRKA) anchor protein 8"
"10513200"	"7.39e-01"	"3.33e-01"	"1.0090635"	"-5.52966"	"0.23727257"	"Txndc8"	"thioredoxin domain containing 8"
"10440170"	"7.39e-01"	"3.33e-01"	"-1.0090497"	"-5.52967"	"-0.33409367"	"Olfr198"	"olfactory receptor 198"
"10339513"	"7.39e-01"	"3.33e-01"	"-1.0088618"	"-5.52985"	"-0.30849927"	""	""
"10430096"	"7.39e-01"	"3.33e-01"	"-1.008815"	"-5.5299"	"-0.09934174"	"Lrrc24"	"leucine rich repeat containing 24"
"10440292"	"7.39e-01"	"3.33e-01"	"1.0088121"	"-5.5299"	"0.22570347"	""	""
"10378579"	"7.39e-01"	"3.33e-01"	"-1.008748"	"-5.52996"	"-0.12760097"	"Prpf8"	"pre-mRNA processing factor 8"
"10587854"	"7.39e-01"	"3.33e-01"	"1.008715"	"-5.52999"	"0.19507987"	"Slc9a9"	"solute carrier family 9 (sodium/hydrogen exchanger), member 9"
"10457485"	"7.39e-01"	"3.33e-01"	"-1.0085781"	"-5.53012"	"-0.19290969"	"Mir133a-1"	"microRNA 133a-1"
"10344196"	"7.39e-01"	"3.33e-01"	"-1.0085728"	"-5.53012"	"-0.16725596"	""	""
"10341395"	"7.39e-01"	"3.33e-01"	"1.008572"	"-5.53013"	"0.21100163"	""	""
"10591773"	"7.40e-01"	"3.33e-01"	"1.0084605"	"-5.53023"	"0.14218011"	"Hmgn2"	"high mobility group nucleosomal binding domain 2"
"10550476"	"7.40e-01"	"3.33e-01"	"1.0082716"	"-5.53041"	"0.08620453"	"Ceacam12"	"carcinoembryonic antigen-related cell adhesion molecule 12"
"10531041"	"7.40e-01"	"3.33e-01"	"1.0081394"	"-5.53053"	"0.14740113"	"Ugt2b1"	"UDP glucuronosyltransferase 2 family, polypeptide B1"
"10384266"	"7.40e-01"	"3.33e-01"	"-1.0081054"	"-5.53057"	"-0.10307921"	"Pkd1l1"	"polycystic kidney disease 1 like 1"
"10485681"	"7.40e-01"	"3.33e-01"	"-1.0078984"	"-5.53076"	"-0.12822469"	"Fshb"	"follicle stimulating hormone beta"
"10577222"	"7.40e-01"	"3.33e-01"	"-1.0078592"	"-5.5308"	"-0.15911682"	"Coprs"	"coordinator of PRMT5, differentiation stimulator"
"10398095"	"7.40e-01"	"3.33e-01"	"-1.007813"	"-5.53084"	"-0.15481012"	"Tcl1b1"	"T cell leukemia/lymphoma 1B, 1"
"10338265"	"7.40e-01"	"3.33e-01"	"-1.007801"	"-5.53085"	"-0.38647593"	""	""
"10339612"	"7.40e-01"	"3.33e-01"	"-1.007692"	"-5.53096"	"-0.27624465"	""	""
"10361031"	"7.40e-01"	"3.33e-01"	"-1.007622"	"-5.53102"	"-0.13991538"	"Rps6kc1"	"ribosomal protein S6 kinase polypeptide 1"
"10342955"	"7.40e-01"	"3.33e-01"	"1.0074988"	"-5.53114"	"0.51002407"	""	""
"10433049"	"7.40e-01"	"3.34e-01"	"1.0073919"	"-5.53124"	"0.1106372"	"Atp5g2"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9)"
"10447697"	"7.40e-01"	"3.34e-01"	"-1.0073804"	"-5.53125"	"-0.18136332"	"6530411M01Rik"	"RIKEN cDNA 6530411M01 gene"
"10391649"	"7.40e-01"	"3.34e-01"	"-1.0073049"	"-5.53132"	"-0.13353001"	"Slc4a1"	"solute carrier family 4 (anion exchanger), member 1"
"10472570"	"7.40e-01"	"3.34e-01"	"-1.0072722"	"-5.53135"	"-0.12084062"	"Ppig"	"peptidyl-prolyl isomerase G (cyclophilin G)"
"10530851"	"7.40e-01"	"3.34e-01"	"-1.00698"	"-5.53163"	"-0.14606509"	"Mtch2"	"mitochondrial carrier 2"
"10450819"	"7.40e-01"	"3.34e-01"	"-1.006954"	"-5.53165"	"-0.13605035"	"Znrd1"	"zinc ribbon domain containing, 1"
"10497237"	"7.40e-01"	"3.34e-01"	"1.0069152"	"-5.53169"	"0.11857219"	"Pag1"	"phosphoprotein associated with glycosphingolipid microdomains 1"
"10338451"	"7.40e-01"	"3.34e-01"	"1.0069107"	"-5.53169"	"0.1534962"	""	""
"10410892"	"7.40e-01"	"3.34e-01"	"-1.0068444"	"-5.53176"	"-0.17385632"	"Rasa1"	"RAS p21 protein activator 1"
"10552725"	"7.40e-01"	"3.34e-01"	"-1.0066365"	"-5.53195"	"-0.11213783"	"Vrk3"	"vaccinia related kinase 3"
"10343241"	"7.40e-01"	"3.34e-01"	"1.0066215"	"-5.53197"	"0.28066437"	""	""
"10374068"	"7.40e-01"	"3.34e-01"	"1.0065996"	"-5.53199"	"0.09923142"	"Dbnl"	"drebrin-like"
"10348713"	"7.40e-01"	"3.34e-01"	"-1.0065677"	"-5.53202"	"-0.13435189"	"Crocc2"	"ciliary rootlet coiled-coil, rootletin family member 2"
"10368162"	"7.40e-01"	"3.34e-01"	"-1.0065325"	"-5.53205"	"-0.13578227"	"Pex7"	"peroxisomal biogenesis factor 7"
"10520527"	"7.40e-01"	"3.34e-01"	"-1.0064195"	"-5.53216"	"-0.16212707"	"Dpysl5"	"dihydropyrimidinase-like 5"
"10571680"	"7.40e-01"	"3.34e-01"	"-1.0063851"	"-5.53219"	"-0.23777379"	"Cenpu"	"centromere protein U"
"10378914"	"7.41e-01"	"3.34e-01"	"-1.0061811"	"-5.53238"	"-0.09792358"	"Myo18a"	"myosin XVIIIA"
"10340020"	"7.41e-01"	"3.34e-01"	"-1.0061396"	"-5.53242"	"-0.42794107"	""	""
"10539310"	"7.41e-01"	"3.34e-01"	"-1.0061371"	"-5.53242"	"-0.16561719"	"Pcgf1"	"polycomb group ring finger 1"
"10438112"	"7.41e-01"	"3.34e-01"	"-1.0061235"	"-5.53244"	"-0.16025872"	"Pi4ka"	"phosphatidylinositol 4-kinase, catalytic, alpha polypeptide"
"10383309"	"7.41e-01"	"3.34e-01"	"-1.0060887"	"-5.53247"	"-0.1478817"	""	""
"10450858"	"7.41e-01"	"3.34e-01"	"-1.006012"	"-5.53254"	"-0.16823903"	"Olfr93"	"olfactory receptor 93"
"10411373"	"7.41e-01"	"3.34e-01"	"-1.0059807"	"-5.53257"	"-0.09234451"	"Hexb"	"hexosaminidase B"
"10588701"	"7.41e-01"	"3.34e-01"	"1.0058652"	"-5.53268"	"0.18203157"	"Hyal3"	"hyaluronoglucosaminidase 3"
"10432473"	"7.41e-01"	"3.34e-01"	"-1.0057857"	"-5.53276"	"-0.12164176"	"Nckap5l"	"NCK-associated protein 5-like"
"10364385"	"7.41e-01"	"3.34e-01"	"-1.0057757"	"-5.53277"	"-0.13239096"	"Ilvbl"	"ilvB (bacterial acetolactate synthase)-like"
"10341870"	"7.41e-01"	"3.34e-01"	"-1.0057709"	"-5.53277"	"-0.34317096"	""	""
"10515378"	"7.41e-01"	"3.34e-01"	"-1.0057175"	"-5.53282"	"-0.18793287"	"Hpdl"	"4-hydroxyphenylpyruvate dioxygenase-like"
"10525185"	"7.41e-01"	"3.34e-01"	"1.0056758"	"-5.53286"	"0.18392479"	""	""
"10411395"	"7.41e-01"	"3.34e-01"	"-1.0054955"	"-5.53303"	"-0.11323435"	"Arhgef28"	"Rho guanine nucleotide exchange factor (GEF) 28"
"10595183"	"7.41e-01"	"3.34e-01"	"-1.0054671"	"-5.53306"	"-0.09946862"	"Eef1a1"	"eukaryotic translation elongation factor 1 alpha 1"
"10520867"	"7.41e-01"	"3.34e-01"	"1.0053206"	"-5.53319"	"0.20890187"	""	""
"10381096"	"7.41e-01"	"3.35e-01"	"1.0052823"	"-5.53323"	"0.13909329"	"Igfbp4"	"insulin-like growth factor binding protein 4"
"10540507"	"7.41e-01"	"3.35e-01"	"-1.0052627"	"-5.53325"	"-0.10062587"	"Gm2099///Gm12657///H3f3a///H3f3a"	"predicted gene 2099///predicted gene 12657///H3 histone, family 3A///H3 histone, family 3A"
"10567131"	"7.41e-01"	"3.35e-01"	"-1.0052344"	"-5.53328"	"-0.11812441"	"Nup35"	"nucleoporin 35"
"10418455"	"7.41e-01"	"3.35e-01"	"-1.0050961"	"-5.53341"	"-0.16040961"	"Itih1"	"inter-alpha trypsin inhibitor, heavy chain 1"
